Institution Name,Branch Name,Established Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits
JPMorgan Chase Bank,London Terrace Branch,05/01/1931,475 West 23rd Street,New York City,New York,NY,10011,40.74743,-74.00339,143289.0,163960.0,168332.0,194739.0
JPMorgan Chase Bank,Eastern Market Branch,03/24/1933,2941 Russell Street,Detroit,Wayne,MI,48207,42.34894,-83.04216,10723.0,14050.0,15557.0,16072.0
JPMorgan Chase Bank,Downtown Kalamazoo Branch,04/12/1979,141 East Michigan Avenue,Kalamazoo,Kalamazoo,MI,49007,42.291740000000004,-85.58227,45305.0,35448.0,34101.0,24520.0
JPMorgan Chase Bank,Federal and Evans Branch,09/25/2008,2980 W Evans Ave,Denver,Denver,CO,80219,39.67863,-105.02412,3185.0,4252.0,5809.0,7450.0
JPMorgan Chase Bank,Southeast Woodstock and 47th Branch,11/03/1934,4700 S.E. Woodstock Boulevard,Portland,Multnomah,OR,97206,45.47912,-122.61441,86166.0,83474.0,83371.0,78845.0
JPMorgan Chase Bank,Coral Way and 27th Branch,12/01/1933,2740 Coral Way,Coral Gables,Miami-Dade,FL,33145,25.75025,-80.23921999999999,145248.0,145573.0,171996.0,188136.0
JPMorgan Chase Bank,Twin Lakes Branch,01/01/1916,33601 21st Ave Sw,Federal Way,King,WA,98023,47.30068,-122.36097,53975.0,53539.0,56896.0,58194.0
JPMorgan Chase Bank,Cedar Lake Branch,06/30/1970,9717 W 133rd Ave,Cedar Lake,Lake,IN,46303,41.37721,-87.45156,33492.0,33871.0,35170.0,37657.0
JPMorgan Chase Bank,Renner and North Star Branch,06/26/2008,4175 E Renner Rd,Richardson,Collin,TX,75082,33.00072,-96.64518000000001,14003.0,21627.0,30140.0,40621.0
JPMorgan Chase Bank,Wilshire Center Branch,02/26/1993,3731 Wilshire Boulevard,Los Angeles,Los Angeles,CA,90010,34.06175,-118.30747,180280.0,163850.0,183764.0,194260.0
JPMorgan Chase Bank,Via Linda/Frank Lloyd Wright Branch,06/28/2000,11355 East Via Linda,Scottsdale,Maricopa,AZ,85259,33.58879,-111.83681000000001,86233.0,101414.0,110224.0,124681.0
JPMorgan Chase Bank,Austin Bluffs Branch,09/11/1981,4190 Austin Bluffs Parkway,Colorado Springs,El Paso,CO,80918,38.8926,-104.75318,52648.0,56465.0,60351.0,62262.0
JPMorgan Chase Bank,University High Street Branch,02/17/2003,1698 North High Street,Columbus,Franklin,OH,43201,39.997,-83.00749,85108.0,108466.0,126092.0,156025.0
JPMorgan Chase Bank,Camelback and 95th Avenue Branch,09/21/2006,9490 West Camelback Road,Glendale,Maricopa,AZ,85305,33.50863,-112.26356000000001,10177.0,11697.0,15175.0,27359.0
JPMorgan Chase Bank,South Meridian Drive-Up Branch,04/26/1971,8005 South Meridian Street,Indianapolis,Marion,IN,46217,39.65019,-86.15833,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Weston Road Branch,06/30/1987,"1040 Weston Road, Suite 100",Weston,Broward,FL,33326,26.106939999999998,-80.36316,102893.0,121272.0,154803.0,166415.0
JPMorgan Chase Bank,Breiel Branch,02/20/1973,1401 South Breiel Boulevard,Middletown,Butler,OH,45044,39.4989,-84.35564000000001,46008.0,46704.0,48839.0,52328.0
JPMorgan Chase Bank,North Medford Branch,01/01/1923,2424 Crater Lake Hwy,Medford,Jackson,OR,97504,42.35309,-122.85571000000002,20015.0,19588.0,19280.0,19444.0
JPMorgan Chase Bank,Fairborn Branch,12/06/1979,260 East Dayton-Yellow Springs Road,Fairborn,Greene,OH,45324,39.78325,-83.99934,46037.0,47022.0,49153.0,49823.0
JPMorgan Chase Bank,Hurricane Shoals Branch,09/16/2002,690 Collins Hill Rd,Lawrenceville,Gwinnett,GA,30045,33.97351,-83.99347,16805.0,22923.0,21572.0,24576.0
JPMorgan Chase Bank,Commerical Elk Grove Village Branch,06/03/1996,21 North Randall Street,Elk Grove Village,Cook,IL,60007,42.02847,-87.98495,187578.0,264033.0,0.0,0.0
JPMorgan Chase Bank,Boro Park Branch,02/02/1925,4901 Thirteenth Avenue,Brooklyn,Kings,NY,11219,40.63496,-73.9922,372403.0,377184.0,382038.0,499734.0
JPMorgan Chase Bank,South Cooper Branch,10/26/1992,1801 Southwest Green Oaks Boulevard,Arlington,Tarrant,TX,76017,32.659659999999995,-97.13507,85360.0,93245.0,104351.0,114893.0
JPMorgan Chase Bank,Fresh Pond Rd Branch,09/25/2008,6694 Fresh Pond Rd,Ridgewood,Queens,NY,11385,40.705940000000005,-73.89675,31550.0,33278.0,38642.0,46654.0
JPMorgan Chase Bank,Canyon Country Branch,01/01/1919,16520 West Soledad Canyon Rd,Canyon Country,Los Angeles,CA,91387,34.42671,-118.42561,97607.0,99048.0,103443.0,106909.0
JPMorgan Chase Bank,Craig Ranch Branch,09/17/2001,"2015 W Craig Road, Ste A",North Las Vegas,Clark,NV,89032,36.23938,-115.17164,37805.0,28620.0,33029.0,42323.0
JPMorgan Chase Bank,Norman Drive-Up Branch,06/10/1971,320 East Comanche Street,Norman,Cleveland,OK,73069,35.22125,-97.43959,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Riverwoods Banking Center Branch,12/19/2003,2025 Milwaukee Avenue,Riverwoods,Lake,IL,60015,42.16885,-87.92196,49470.0,59230.0,72756.0,78846.0
JPMorgan Chase Bank,Crater Branch,04/15/1966,601 Crater Lake Avenue,Medford,Jackson,OR,97504,42.33504,-122.86211999999999,62302.0,60753.0,64887.0,66217.0
JPMorgan Chase Bank,Cornwall Branch,01/30/1956,36 Broadway,Cornwall,Orange,NY,12518,41.43607,-74.03263000000001,39244.0,40744.0,47175.0,51326.0
JPMorgan Chase Bank,Aurora Farnsworth Bkg. Ctr. Branch,09/14/2006,2365 North Farnsworth Avenue,Aurora,Kane,IL,60502,41.80322,-88.28198,23603.0,26183.0,31918.0,36670.0
JPMorgan Chase Bank,Oradell Branch,03/10/1995,417 Kinderkamack Road,Oradell,Bergen,NJ,7649,40.95482,-74.03151,146496.0,143628.0,154301.0,156983.0
JPMorgan Chase Bank,Pearl River Branch,06/01/1956,1 East Central Avenue,Pearl River,Rockland,NY,10965,41.059059999999995,-74.02133,68135.0,68040.0,76559.0,87474.0
JPMorgan Chase Bank,Park Avenue & 57th Street Bkg. Ctr. Branch,12/20/2005,445 Park Avenue,New York City,New York,NY,10022,40.761559999999996,-73.97055999999999,202312.0,228723.0,243750.0,305686.0
JPMorgan Chase Bank,Lakewood Rawsonville Branch,07/13/1973,2025 Rawsonville Road,Belleville,Wayne,MI,48111,42.21776,-83.5434,28356.0,29093.0,32246.0,34100.0
JPMorgan Chase Bank,Flower Estates Banking Center Branch,03/14/2005,70430 Highway 21,Covington,St. Tammany,LA,70433,30.45913,-90.12759,44258.0,47438.0,50182.0,55344.0
JPMorgan Chase Bank,Forest Hills Branch,01/01/1928,9900 Metropolitan Avenue,Forest Hills,Queens,NY,11375,40.71087,-73.85373,45719.0,50178.0,56888.0,70998.0
JPMorgan Chase Bank,Lake Geneva Branch,05/22/1995,426 Center Street,Lake Geneva,Walworth,WI,53147,42.59448,-88.43353,28752.0,31884.0,42196.0,40250.0
JPMorgan Chase Bank,Avondale Palmilla Center Branch,06/03/2002,1545 N Dysart Rd,Avondale,Maricopa,AZ,85392,33.46139,-112.34087,23906.0,23333.0,24792.0,27403.0
JPMorgan Chase Bank,Country Club Albertsons Branch,07/01/2003,15128 Airline Highway,Baton Rouge,East Baton Rouge,LA,70817,30.358490000000003,-91.00731999999999,13752.0,15078.0,20804.0,26869.0
JPMorgan Chase Bank,Gateway Plaza Branch,06/07/1984,331-337 South End Avenue,New York City,New York,NY,10280,40.71053,-74.01629,260113.0,285836.0,287915.0,340904.0
JPMorgan Chase Bank,Forney Branch,06/26/2007,401 N Fm 548,Forney,Kaufman,TX,75126,32.74095,-96.45317,13144.0,17783.0,23816.0,28796.0
JPMorgan Chase Bank,Buffalo Branch,08/28/2000,3955 South Buffalo Drive,Las Vegas,Clark,NV,89147,36.11703,-115.26106000000001,31684.0,33377.0,39170.0,41375.0
JPMorgan Chase Bank,Fort Salonga Branch,05/31/1974,2 Fort Salonga Road,Fort Salonga,Suffolk,NY,11768,40.9124,-73.30051,87282.0,72358.0,88157.0,101644.0
JPMorgan Chase Bank,Leander Banking Center Branch,12/28/2006,"651 North US Highway 183, Building D",Leander,Williamson,TX,78641,30.56237,-97.90389,12936.0,13076.0,15690.0,19976.0
JPMorgan Chase Bank,Mosholu Branch,06/15/1928,3408 Jerome Avenue,Bronx,Bronx,NY,10467,40.881,-73.88322,85813.0,95107.0,98688.0,220304.0
JPMorgan Chase Bank,Vernier-Harper Branch,06/11/1965,20675 Vernier Road,Harper Woods,Wayne,MI,48225,42.44638,-82.91818,126421.0,124770.0,128255.0,125236.0
JPMorgan Chase Bank,Javits Convention Center Branch,07/01/1997,655 West 34th Street,New York City,New York,NY,10001,40.75647,-74.00345,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Arboretum Branch,07/28/1986,9739 Great Hills Trail,Austin,Travis,TX,78759,30.39426,-97.75163,140775.0,146486.0,166735.0,177776.0
JPMorgan Chase Bank,Alhambra - Main Street Branch,08/22/2005,808 E Main Street,Alhambra,Los Angeles,CA,91801,34.09899,-118.11872,54979.0,59348.0,63719.0,69899.0
JPMorgan Chase Bank,24 Mile-Shelby Road Branch,12/18/1964,4665 24 Mile Road,Shelby Township,Macomb,MI,48316,42.683170000000004,-83.06726,96681.0,99047.0,103851.0,109887.0
JPMorgan Chase Bank,Essen Lanealbertsons Branch,11/18/1991,7515 Perkins Road,Baton Rouge,East Baton Rouge,LA,70808,30.39562,-91.11067,19987.0,20840.0,22515.0,27497.0
JPMorgan Chase Bank,Scottsdale & Thunderbird Banking Center Branch,12/15/2004,14224 North Scottsdale Road,Scottsdale,Maricopa,AZ,85254,33.61567,-111.92586999999999,22641.0,28403.0,34098.0,35110.0
JPMorgan Chase Bank,North Decatur Corners Branch,04/01/2002,2861 N Decatur Rd,Decatur,DeKalb,GA,30033,33.79377,-84.27575999999999,14280.0,15532.0,22147.0,25141.0
JPMorgan Chase Bank,Floral Park Verbena Branch,10/04/2006,15 Verbena Avenue,Floral Park,Nassau,NY,11001,40.72408,-73.70496999999999,61503.0,64948.0,70658.0,84868.0
JPMorgan Chase Bank,Northport Branch,09/25/2008,721 Fort Salonga Rd,Northport,Suffolk,NY,11768,40.89605,-73.33534,24852.0,24647.0,27788.0,31912.0
JPMorgan Chase Bank,Westchester Banking Center Branch,03/31/2006,11211 Cermak Road,Westchester,Cook,IL,60154,41.8481,-87.89983000000001,40061.0,44362.0,51307.0,57870.0
JPMorgan Chase Bank,Horizon Branch,09/23/2002,14854 Frank Lloyd Wright Blvd.,Scottsdale,Maricopa,AZ,85260,33.621390000000005,-111.87526000000001,23122.0,29592.0,37031.0,39126.0
JPMorgan Chase Bank,Clovis Branch,01/01/1919,"1810 Shaw Avenue, Suite 101",Clovis,Fresno,CA,93611,36.80847,-119.68155,60185.0,64196.0,63257.0,63597.0
JPMorgan Chase Bank,Queens Blvd and 63rd Ave Branch,12/30/1980,95-38 Queens Boulevard,Rego Park,Queens,NY,11374,40.72639,-73.86148,47130.0,46562.0,51164.0,58109.0
JPMorgan Chase Bank,Sheepshead Bay Branch,01/20/1930,2623 East 17th Street,Brooklyn,Kings,NY,11235,40.58801,-73.95236,169563.0,189151.0,207809.0,225472.0
JPMorgan Chase Bank,Pickerington Branch,12/26/1989,1785 Hill Road North,Pickerington,Fairfield,OH,43147,39.92794,-82.78771,57395.0,62196.0,68504.0,76034.0
JPMorgan Chase Bank,Redwood Road Branch,06/01/1956,3430 South Redwood Road,Salt Lake City,Salt Lake,UT,84119,40.69822,-111.93895,22000.0,25847.0,23181.0,22932.0
JPMorgan Chase Bank,Greenwich Deerfield Branch,10/01/2006,111 W Putnam Ave,Greenwich,Fairfield,CT,6830,41.02782,-73.62979,169426.0,182927.0,180158.0,169807.0
JPMorgan Chase Bank,Arapahpo & Shiloh Branch,01/20/2004,2655 Arapaho Road,Garland,Dallas,TX,75044,32.95997,-96.66809,18247.0,19877.0,22279.0,23571.0
JPMorgan Chase Bank,Military and 410 Branch,02/23/2009,7559 NW Loop 410,San Antonio,Bexar,TX,78245,29.44443,-98.63784,2284.0,4750.0,6539.0,7640.0
JPMorgan Chase Bank,First and Broadway Branch,05/10/1999,101 West Broadway,San Diego,San Diego,CA,92101,32.71563,-117.16426000000001,90597.0,95236.0,94623.0,95752.0
JPMorgan Chase Bank,Radburn Branch,09/12/1955,21-01 Fair Lawn Avenue,Fair Lawn,Bergen,NJ,7410,40.93907,-74.12128,44970.0,45713.0,56186.0,61794.0
JPMorgan Chase Bank,Vista Ridge Branch,06/21/2005,2600 Whitestone Boulevard,Cedar Park,Williamson,TX,78613,30.53185,-97.79178,49602.0,46110.0,52282.0,58240.0
JPMorgan Chase Bank,May & Memorial Banking Center Branch,05/01/2003,13805 North May Avenue,Oklahoma City,Oklahoma,OK,73134,35.61075,-97.56725,24048.0,26362.0,29537.0,34736.0
JPMorgan Chase Bank,Norton Branch,12/28/1972,4169 South Cleveland-Massillon Road,Norton,Summit,OH,44203,41.02537,-81.63818,43107.0,45156.0,48489.0,51484.0
JPMorgan Chase Bank,Miller Barnes Branch,07/27/1998,"7515 Sw Barnes Road, Suite 105",Portland,Washington,OR,97225,45.51512,-122.75376999999999,56810.0,58323.0,62803.0,69108.0
JPMorgan Chase Bank,Highland and Sterling Branch,12/27/1988,2020 E. Highland Ave,San Bernardino,San Bernardino,CA,92404,34.13593,-117.2427,40885.0,40136.0,43941.0,46082.0
JPMorgan Chase Bank,Wauconda Branch,06/29/2004,488 Liberty St,Wauconda,Lake,IL,60084,42.25734,-88.15061,30683.0,32933.0,39624.0,76425.0
JPMorgan Chase Bank,Westminister Thurber Ret Ctr Branch,01/01/1992,645 Neil Avenue,Columbus,Franklin,OH,43215,39.973620000000004,-83.01031,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Raleigh Hills Branch,01/01/1923,7700 Sw Beaverton Hillsdale Highway,Portland,Washington,OR,97225,45.48611,-122.7558,101557.0,98210.0,97000.0,95753.0
JPMorgan Chase Bank,Riverdale North Branch,04/29/1963,5656 Riverdale Avenue,Bronx,Bronx,NY,10471,40.905590000000004,-73.90439,96722.0,102128.0,107326.0,118795.0
JPMorgan Chase Bank,Brentwood 26th St Branch,05/05/1965,226 26th St,Santa Monica,Los Angeles,CA,90402,34.04769,-118.49111,153058.0,162705.0,208858.0,219568.0
JPMorgan Chase Bank,Washington Park Branch,08/03/1990,7990 Washington Village Drive,Dayton,Montgomery,OH,45459,39.63091,-84.19601,86458.0,101866.0,109438.0,110359.0
JPMorgan Chase Bank,Noble Jackson Branch,11/05/1981,25 South Noble Street,Shelbyville,Shelby,IN,46176,39.524229999999996,-85.7728,636.0,657.0,748.0,850.0
JPMorgan Chase Bank,Round Lake Banking Center Branch,10/26/2006,1271 West Route 134,Round Lake,Lake,IL,60073,42.36537,-88.11896,13784.0,16397.0,17924.0,21204.0
JPMorgan Chase Bank,Mesa Main Branch,01/01/1899,61 N Country Club Dr,Mesa,Maricopa,AZ,85201,33.41655,-111.83995,118024.0,118856.0,127272.0,131269.0
JPMorgan Chase Bank,985 E Vista Way Branch,12/27/1988,985 E Vista Way,Vista,San Diego,CA,92084,33.211909999999996,-117.22953000000001,91400.0,83919.0,87996.0,89983.0
JPMorgan Chase Bank,Stevensville Branch,03/01/1958,5689 St. Joseph Road,Stevensville,Berrien,MI,49127,42.014720000000004,-86.51952,27810.0,30556.0,33869.0,36086.0
JPMorgan Chase Bank,Webster Branch,07/13/1992,920 Holt Road,Webster,Monroe,NY,14580,43.21181,-77.44654,51865.0,56591.0,67747.0,76241.0
JPMorgan Chase Bank,South Bristol Street Branch,05/10/1999,2407 South Bristol Street,Santa Ana,Orange,CA,92704,33.71456,-117.88526999999999,11154.0,15475.0,20733.0,23888.0
JPMorgan Chase Bank,Boston Post Road & Racebrook Banking Center,12/08/2009,262 Boston Post Road,Orange,New Haven,CT,6477,41.26741,-73.00073,11091.0,22112.0,35691.0,47681.0
JPMorgan Chase Bank,Pima & Frank Lloyd Bkng. Ctr. Branch,08/21/1996,"15577 North Hayden Road, Suite 7",Scottsdale,Maricopa,AZ,85260,33.61002,-111.89233999999999,96453.0,120437.0,140398.0,130320.0
JPMorgan Chase Bank,Thunderbird and 7th Branch,05/14/1937,13602 North Seventh Street,Phoenix,Maricopa,AZ,85022,33.61067,-112.06551999999999,107260.0,112505.0,119970.0,133248.0
JPMorgan Chase Bank,Grand River-Fenkell Drive-Up Branch,10/01/1962,18285 Grand River Avenue,Detroit,Wayne,MI,48223,42.40178,-83.22104,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Snellville Scenic and Pharrs Branch,09/25/2008,1875 Scenic Hwy N,Snellville,Gwinnett,GA,30078,33.87728,-84.01286,16973.0,19169.0,24622.0,29921.0
JPMorgan Chase Bank,Clermont East Branch,03/08/2004,16705 State Rd 50,Clermont,Lake,FL,34711,28.546570000000003,-81.67792,14881.0,16857.0,38443.0,43234.0
JPMorgan Chase Bank,Tigard Branch,01/01/1923,11565 Sw Pacific Hwy,Tigard,Washington,OR,97223,45.44021,-122.75071000000001,63297.0,65143.0,58124.0,54045.0
JPMorgan Chase Bank,Wanamaker Branch,06/03/1957,8858 Southeastern Avenue,Indianapolis,Marion,IN,46239,39.70455,-86.00986999999999,47605.0,51250.0,51488.0,56042.0
JPMorgan Chase Bank,Picadome Branch,11/03/1976,1617 Clays Mill Road,Lexington,Fayette,KY,40503,38.02935,-84.52922,48450.0,49413.0,53208.0,55952.0
JPMorgan Chase Bank,Grantline Road Branch,02/19/1991,"3317 Grant Line Road, Ste 101",New Albany,Floyd,IN,47150,38.32636,-85.8193,31123.0,30415.0,36480.0,36208.0
JPMorgan Chase Bank,Williston Park Banking Center Branch,12/11/2006,138 Hillside Avenue,Williston Park,Nassau,NY,11596,40.75651,-73.64471999999999,89800.0,101880.0,119392.0,139089.0
JPMorgan Chase Bank,Sanford Branch,01/12/2004,4190 State Rd 46,Sanford,Seminole,FL,32771,28.8117,-81.32359,11534.0,14049.0,22923.0,21192.0
JPMorgan Chase Bank,Loop 281 and Gilmer Branch,12/10/2008,1720 W Loop 281,Longview,Gregg,TX,75604,32.525999999999996,-94.78064,6657.0,11769.0,16303.0,21487.0
JPMorgan Chase Bank,Edmond Central Drive-Up Branch,07/01/2002,25 East Second St,Edmond,Oklahoma,OK,73034,35.65318,-97.4809,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Smokey Point Branch,01/21/1992,3704 172nd Street Northeast,Arlington,Snohomish,WA,98223,48.15235,-122.17975,37048.0,37850.0,39608.0,39995.0
JPMorgan Chase Bank,John R-14 Mile Road Branch,10/24/1977,260 John R. Street,Troy,Oakland,MI,48083,42.53488,-83.10689,61705.0,68991.0,75842.0,81243.0
JPMorgan Chase Bank,Biltmore Branch,03/03/1969,2620 East Camelback Road,Phoenix,Maricopa,AZ,85016,33.50965,-112.02467,291101.0,295234.0,322781.0,349952.0
JPMorgan Chase Bank,North Howell Banking Center Branch,09/27/2007,1998 US Highway 9,Howell,Monmouth,NJ,7731,40.18264,-74.24717,14071.0,15820.0,17886.0,22960.0
JPMorgan Chase Bank,LA Quinta Branch,05/17/2004,78805 Hwy 111,LA Quinta,Riverside,CA,92253,33.71222,-116.2917,75997.0,76082.0,90200.0,109861.0
JPMorgan Chase Bank,Bellaire Drive Up Branch,05/21/1969,3191 Guernsey Street,Bellaire,Belmont,OH,43906,40.01427,-80.74450999999999,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,LA Canada/Funtridge Branch,01/01/1889,749 Foothill Boulevard,LA Canada,Los Angeles,CA,91011,34.20217,-118.19501000000001,147403.0,147527.0,163456.0,181008.0
JPMorgan Chase Bank,Hastings Ranch Branch,04/28/2008,3870 East Foothill Boulevard,Pasadena,Los Angeles,CA,91107,34.150240000000004,-118.06848000000001,15657.0,18341.0,32909.0,46203.0
JPMorgan Chase Bank,Santa Clara Valley Fair Branch,12/27/1988,2915 Stevens Creek Blvd.,Santa Clara,Santa Clara,CA,95050,37.32351,-121.94631000000001,173880.0,176750.0,192215.0,198549.0
JPMorgan Chase Bank,Bedford and Dekalb Branch,10/16/1950,975 Bedford Avenue,Brooklyn,Kings,NY,11205,40.69073,-73.9553,41628.0,42412.0,53210.0,66539.0
JPMorgan Chase Bank,Liberty Branch,03/13/1967,3999 Belmont Avenue,Youngstown,Trumbull,OH,44505,41.153079999999996,-80.66494,42018.0,43920.0,43607.0,46333.0
JPMorgan Chase Bank,Porter Ranch Branch,12/08/2003,19837 Rinaldi Street,Porter Ranch,Los Angeles,CA,91326,34.275220000000004,-118.56671000000001,77572.0,90402.0,105005.0,118024.0
JPMorgan Chase Bank,Kanawha City Branch,03/30/1984,200 Kanawha Mall,Charleston,Kanawha,WV,25304,38.298809999999996,-81.60486999999999,44908.0,48699.0,49337.0,52557.0
JPMorgan Chase Bank,Bryn Mawr Banking Center Branch,02/23/2005,1055 West Bryn Mawr Avenue,Chicago,Cook,IL,60660,41.98357,-87.65706,30743.0,36183.0,39877.0,47969.0
JPMorgan Chase Bank,Holiday Branch,11/15/2004,3320 US Hwy 19,Holiday,Pasco,FL,34691,28.20713,-82.73957,10975.0,14315.0,17209.0,18652.0
JPMorgan Chase Bank,Gahanna North Branch,08/28/2000,5055 North Hamilton Road,Gahanna,Franklin,OH,43230,40.05873,-82.86346,85433.0,112965.0,129560.0,149630.0
JPMorgan Chase Bank,Spring Street Branch,01/01/1932,120 West Spring Street,New Albany,Floyd,IN,47150,38.285509999999995,-85.82488000000001,33457.0,30674.0,33823.0,39855.0
JPMorgan Chase Bank,East Hills Branch,12/27/1974,425 Glen Cove Road,Roslyn Heights,Nassau,NY,11577,40.78575,-73.62236,219554.0,217106.0,219577.0,230278.0
JPMorgan Chase Bank,Bergen Park Banking Center Branch,12/15/2005,1254 Bergen Parkway,Evergreen,Jefferson,CO,80439,39.69206,-105.35838000000001,41263.0,47604.0,54579.0,64109.0
JPMorgan Chase Bank,Watertown Branch,01/01/1892,500 East Main Street,Watertown,Jefferson,WI,53094,43.19386,-88.72018,45418.0,60273.0,47065.0,53530.0
JPMorgan Chase Bank,Neptune Banking Center Branch,12/22/2005,3550 Route 66,Neptune,Monmouth,NJ,7753,40.22401,-74.0818,16509.0,20034.0,23697.0,42317.0
JPMorgan Chase Bank,Kings Park Branch,03/23/1962,38 Indian Head Road,Kings Park,Suffolk,NY,11754,40.882090000000005,-73.25761,54792.0,62621.0,67469.0,75985.0
JPMorgan Chase Bank,Easton Branch,12/14/1972,"6336 Middlebranch Avenue, N.E.",Canton,Stark,OH,44721,40.87277,-81.3344,25978.0,27397.0,30651.0,32057.0
JPMorgan Chase Bank,Wappinger Branch,12/12/2008,1460 Rte 9,Wappingers Falls,Dutchess,NY,12590,41.58848,-73.90758000000001,10887.0,28668.0,35467.0,45318.0
JPMorgan Chase Bank,Cary Branch,07/01/1992,300 Northwest Highway,Cary,McHenry,IL,60013,42.21168,-88.24576,68805.0,72733.0,80745.0,89523.0
JPMorgan Chase Bank,Avenel Branch,01/01/1919,1342 St. Georges Avenue,Avenel,Middlesex,NJ,7001,40.58445,-74.29271999999999,89958.0,91984.0,88780.0,94738.0
JPMorgan Chase Bank,Galliano Branch,01/08/1973,17862 West Main,Galliano,Lafourche,LA,70354,29.44104,-90.30058000000001,32566.0,28492.0,24264.0,27309.0
JPMorgan Chase Bank,Eighty Sixth St and 19th Branch,09/20/1929,1901 86th Street,Brooklyn,Kings,NY,11214,40.605959999999996,-74.00039,195770.0,190571.0,188539.0,203894.0
JPMorgan Chase Bank,I-20 Branch,11/23/1979,117 N I-20 Service Road East,Ruston,Lincoln,LA,71270,32.49773,-92.64439,22453.0,22816.0,23454.0,26233.0
JPMorgan Chase Bank,Dyckman Street Branch,01/01/1800,161 Dyckman Street,New York City,New York,NY,10040,40.86383,-73.92618,108837.0,106662.0,113988.0,120496.0
JPMorgan Chase Bank,Temple City Camellia Branch,12/27/1988,9647 E. Las Tunas Dr.,Temple City,Los Angeles,CA,91780,34.10693,-118.05921000000001,114218.0,126508.0,146151.0,164842.0
JPMorgan Chase Bank,Quincy & Buckley Banking Ctr Branch,04/18/2008,16750 East Quincy Avenue,Aurora,Arapahoe,CO,80015,39.63836,-104.79398,8528.0,10903.0,13376.0,15232.0
JPMorgan Chase Bank,Mcallen Neuhaus Tower Branch,12/10/1945,200 South Tenth Street,Mcallen,Hidalgo,TX,78501,26.20206,-98.23039,460270.0,488531.0,515836.0,523621.0
JPMorgan Chase Bank,Seventh Street - Bell Road Branch,06/23/1986,701 East Bell Road,Phoenix,Maricopa,AZ,85022,33.64022,-112.06501000000002,86144.0,92074.0,104936.0,118067.0
JPMorgan Chase Bank,Ortonville Branch,01/02/1959,761 South Ortonville Road,Ortonville,Oakland,MI,48462,42.84,-83.44767,41085.0,43469.0,45114.0,48495.0
JPMorgan Chase Bank,Breton-Burton Branch,09/20/1971,"1935 Breton Road, S.E.",Grand Rapids,Kent,MI,49506,42.928059999999995,-85.60931,47590.0,48942.0,52985.0,56728.0
JPMorgan Chase Bank,Piscataway Branch,01/01/1919,233 Stelton Road,Piscataway,Middlesex,NJ,8854,40.56727,-74.45653,55769.0,53679.0,60149.0,64394.0
JPMorgan Chase Bank,East Fordham Branch,09/25/2008,257 E Fordham Rd,Bronx,Bronx,NY,10458,40.86226,-73.89558000000001,30647.0,31812.0,34485.0,38223.0
JPMorgan Chase Bank,Jefferson Square Branch,04/09/1958,1400 Teal Road,Lafayette,Tippecanoe,IN,47905,40.39545,-86.88,37820.0,39118.0,42841.0,44682.0
JPMorgan Chase Bank,Mill Creek Branch,06/30/1985,912 164th St Se,Mill Creek,Snohomish,WA,98012,47.84937,-122.22026000000001,74574.0,75682.0,84020.0,89332.0
JPMorgan Chase Bank,Walnut Station Branch,12/06/1973,2600 South Walnut,Bloomington,Monroe,IN,47401,39.135909999999996,-86.53116999999999,62046.0,65959.0,72140.0,75782.0
JPMorgan Chase Bank,Henrietta Branch,02/25/1957,1575 East Henrietta Road,Rochester,Monroe,NY,14623,43.089420000000004,-77.6101,68780.0,71797.0,90708.0,101282.0
JPMorgan Chase Bank,Lancaster-Main Branch,01/01/1887,1730 East Main Street,Lancaster,Fairfield,OH,43130,39.71474,-82.56474,31144.0,34112.0,34675.0,34191.0
JPMorgan Chase Bank,Sugar Land Branch,11/01/1983,2430 Highway 6,Sugar Land,Fort Bend,TX,77478,29.59631,-95.61695,188531.0,188179.0,212393.0,229499.0
JPMorgan Chase Bank,Gilbert - Dana Park Village Branch,02/03/2003,1940 S. Val Vista Dr. Ste 107,Mesa,Maricopa,AZ,85204,33.3801,-111.75405,21201.0,23720.0,34022.0,36141.0
JPMorgan Chase Bank,Stapley and Mckellips Branch,10/30/2006,"1863 North Stapley Drive, Suite 104",Mesa,Maricopa,AZ,85203,33.44924,-111.80488000000001,16292.0,16539.0,20155.0,24115.0
JPMorgan Chase Bank,Paterson Branch,01/01/1922,1117 Main St #19,Paterson,Passaic,NJ,7503,40.89056,-74.15534,40771.0,36831.0,35628.0,37145.0
JPMorgan Chase Bank,Huntington Main Branch,09/02/1872,1000 Fifth Avenue,Huntington,Cabell,WV,25701,38.4197,-82.44181999999999,159882.0,161750.0,176853.0,193777.0
JPMorgan Chase Bank,State St and Hope Ave Branch,06/30/1986,3768 State Street,Santa Barbara,Santa Barbara,CA,93105,34.440529999999995,-119.74497,116777.0,126494.0,133932.0,139213.0
